day,number,mean_distance
1,1,0.0
2,1,0.0
3,3,3.1374143481564105
4,4,6.202172202123924
5,5,7.651108197768171
6,5,7.651108197768171
7,6,8.02112446136548
8,6,8.02112446136548
9,7,7.836416830181471
10,7,7.836416830181471
11,8,9.391527941099916
12,8,9.391527941099916
13,8,9.391527941099916
14,8,9.391527941099916
15,8,9.391527941099916
16,8,9.391527941099916
17,8,9.391527941099916
18,8,9.391527941099916
19,8,9.391527941099916
20,8,9.391527941099916
21,8,9.391527941099916
22,8,9.391527941099916
23,8,9.391527941099916
24,8,9.391527941099916
25,8,9.391527941099916
26,8,9.391527941099916
27,8,9.391527941099916
28,8,9.391527941099916
29,8,9.391527941099916
30,8,9.391527941099916
31,8,9.391527941099916
32,8,9.391527941099916
33,8,9.391527941099916
34,8,9.391527941099916
35,8,9.391527941099916
36,8,9.391527941099916
37,8,9.391527941099916
38,8,9.391527941099916
39,8,9.391527941099916
40,8,9.391527941099916
41,8,9.391527941099916
42,8,9.391527941099916
43,8,9.391527941099916
44,8,9.391527941099916
45,8,9.391527941099916
46,8,9.391527941099916
47,8,9.391527941099916
48,8,9.391527941099916
49,8,9.391527941099916
50,8,9.391527941099916
51,8,9.391527941099916
52,8,9.391527941099916
53,8,9.391527941099916
54,8,9.391527941099916
55,8,9.391527941099916
56,8,9.391527941099916
57,8,9.391527941099916
58,8,9.391527941099916
59,8,9.391527941099916
60,8,9.391527941099916
61,8,9.391527941099916
62,8,9.391527941099916
63,8,9.391527941099916
64,8,9.391527941099916
65,8,9.391527941099916
66,8,9.391527941099916
67,8,9.391527941099916
68,8,9.391527941099916
69,8,9.391527941099916
70,8,9.391527941099916
71,8,9.391527941099916
72,8,9.391527941099916
73,8,9.391527941099916
74,8,9.391527941099916
75,8,9.391527941099916
76,8,9.391527941099916
77,8,9.391527941099916
78,8,9.391527941099916
79,8,9.391527941099916
80,8,9.391527941099916
81,8,9.391527941099916
82,8,9.391527941099916
83,8,9.391527941099916
84,8,9.391527941099916
85,8,9.391527941099916
86,9,9.638885102248345
87,11,10.924850115562775
88,14,10.208666162943095
89,15,10.17452293518843
90,18,10.668838271611408
91,19,10.192090200941628
92,22,10.3609846418791
93,25,10.235924014722988
94,30,9.81809833100791
95,30,9.81809833100791
96,32,9.881677923390594
97,36,9.742539881206417
98,40,9.41875594851021
99,40,9.41875594851021
100,44,9.154004995287377
101,45,9.061283184276785
102,46,9.102362694278005
103,46,9.102362694278005
104,46,9.102362694278005
105,46,9.102362694278005
106,46,9.102362694278005
107,46,9.102362694278005
108,46,9.102362694278005
109,46,9.102362694278005
110,46,9.102362694278005
111,46,9.102362694278005
112,46,9.102362694278005
113,46,9.102362694278005
114,46,9.102362694278005
115,46,9.102362694278005
116,46,9.102362694278005
117,46,9.102362694278005
118,46,9.102362694278005
119,46,9.102362694278005
120,46,9.102362694278005
121,46,9.102362694278005
122,46,9.102362694278005
123,46,9.102362694278005
124,46,9.102362694278005
125,46,9.102362694278005
126,46,9.102362694278005
127,46,9.102362694278005
128,46,9.102362694278005
129,46,9.102362694278005
130,46,9.102362694278005
131,46,9.102362694278005
132,46,9.102362694278005
133,46,9.102362694278005
134,46,9.102362694278005
135,46,9.102362694278005
136,46,9.102362694278005
137,46,9.102362694278005
138,46,9.102362694278005
139,46,9.102362694278005
140,46,9.102362694278005
141,46,9.102362694278005
142,46,9.102362694278005
143,46,9.102362694278005
144,46,9.102362694278005
145,46,9.102362694278005
146,46,9.102362694278005
147,46,9.102362694278005
148,46,9.102362694278005
149,46,9.102362694278005
150,46,9.102362694278005
151,46,9.102362694278005
152,46,9.102362694278005
153,46,9.102362694278005
154,46,9.102362694278005
155,46,9.102362694278005
156,46,9.102362694278005
157,46,9.102362694278005
158,46,9.102362694278005
159,46,9.102362694278005
160,46,9.102362694278005
161,46,9.102362694278005
162,46,9.102362694278005
163,46,9.102362694278005
164,46,9.102362694278005
165,46,9.102362694278005
166,46,9.102362694278005
167,46,9.102362694278005
168,46,9.102362694278005
169,46,9.102362694278005
170,46,9.102362694278005
171,46,9.102362694278005
172,46,9.102362694278005
173,46,9.102362694278005
174,50,9.170339841863237
175,50,9.170339841863237
176,55,9.317200307221087
177,59,9.489390060373825
178,69,9.859134404844344
179,72,10.108785303594084
180,79,10.57294746843663
181,87,10.689469116739659
182,92,10.8510436899255
183,97,10.952821765327695
184,105,10.832827240916862
185,107,10.768927365001199
186,116,10.937807926166943
187,121,11.03911321624872
188,130,10.865798795628589
189,144,11.060098664957053
190,157,10.965696605543375
191,166,11.09163377624135
192,179,11.106453768985856
193,198,11.025237874988614
194,211,10.912542247697338
195,223,10.802759979606243
196,236,10.799407869752738
197,248,10.700106851987343
198,261,10.716587345853348
199,274,10.893372056745612
200,280,10.851628885037664
201,283,10.865008583054154
202,293,10.948097565783812
203,297,10.993834314832524
204,297,10.993834314832524
205,300,11.031716520182915
206,301,11.008513312795339
207,301,11.008513312795339
208,301,11.008513312795339
209,301,11.008513312795339
210,301,11.008513312795339
211,301,11.008513312795339
212,301,11.008513312795339
213,301,11.008513312795339
214,301,11.008513312795339
215,301,11.008513312795339
216,301,11.008513312795339
217,301,11.008513312795339
218,301,11.008513312795339
219,301,11.008513312795339
220,301,11.008513312795339
221,301,11.008513312795339
222,301,11.008513312795339
223,301,11.008513312795339
224,301,11.008513312795339
225,301,11.008513312795339
226,301,11.008513312795339
227,301,11.008513312795339
228,301,11.008513312795339
229,301,11.008513312795339
230,301,11.008513312795339
231,301,11.008513312795339
232,301,11.008513312795339
233,301,11.008513312795339
234,301,11.008513312795339
235,301,11.008513312795339
236,301,11.008513312795339
237,301,11.008513312795339
238,301,11.008513312795339
239,301,11.008513312795339
240,301,11.008513312795339
241,301,11.008513312795339
242,301,11.008513312795339
243,301,11.008513312795339
244,301,11.008513312795339
245,301,11.008513312795339
246,301,11.008513312795339
247,301,11.008513312795339
248,301,11.008513312795339
249,301,11.008513312795339
250,301,11.008513312795339
251,301,11.008513312795339
252,301,11.008513312795339
253,301,11.008513312795339
254,301,11.008513312795339
255,301,11.008513312795339
256,301,11.008513312795339
257,301,11.008513312795339
258,301,11.008513312795339
259,301,11.008513312795339
260,301,11.008513312795339
261,301,11.008513312795339
262,304,11.018903095251035
263,306,11.028894567571237
264,308,10.990245247263655
265,310,11.001513933658877
266,314,10.979672847219955
267,317,10.945155799072577
268,320,10.893993626545093
269,322,10.873908161884977
270,325,10.856217484609253
271,326,10.84195366148958
272,326,10.84195366148958
273,329,10.876290666285708
274,330,10.875735047296066
275,333,10.855510318860299
276,334,10.845592964203332
277,336,10.862971544612956
278,340,10.853126668731969
279,347,10.849021818881468
280,359,10.797297237095078
281,366,10.85459868459605
282,371,10.769928395324731
283,382,10.773667918001443
284,396,10.779677830154704
285,405,10.778965371301775
286,413,10.777098067918477
287,422,10.734052375430286
288,431,10.739620344980773
289,437,10.773696634110337
290,449,10.784474067533077
291,455,10.81061629004956
292,470,10.801739397982441
293,480,10.853353007007781
294,492,10.872141327554122
295,626,11.064152102233592
296,705,11.19842353284632
297,835,11.325971312162737
298,940,11.29806978065609
299,1068,11.506760496779542
300,1196,11.607008958018476
301,1336,11.777470066455102
302,1432,11.823992567606206
303,1558,11.844606208040638
304,1712,11.825447101004388
305,1734,11.820763314161345
306,1735,11.823488538233747
307,1740,11.829066587532271
308,1743,11.830543312501245
309,1743,11.830543312501245
310,1744,11.829893305392826
311,1744,11.829893305392826
312,1744,11.829893305392826
313,1744,11.829893305392826
314,1744,11.829893305392826
315,1744,11.829893305392826
316,1744,11.829893305392826
317,1744,11.829893305392826
318,1744,11.829893305392826
319,1744,11.829893305392826
320,1744,11.829893305392826
321,1744,11.829893305392826
322,1744,11.829893305392826
323,1744,11.829893305392826
324,1744,11.829893305392826
325,1744,11.829893305392826
326,1744,11.829893305392826
327,1744,11.829893305392826
328,1744,11.829893305392826
329,1744,11.829893305392826
330,1744,11.829893305392826
331,1744,11.829893305392826
332,1744,11.829893305392826
333,1744,11.829893305392826
334,1744,11.829893305392826
335,1744,11.829893305392826
336,1744,11.829893305392826
337,1744,11.829893305392826
338,1744,11.829893305392826
339,1744,11.829893305392826
340,1744,11.829893305392826
341,1744,11.829893305392826
342,1744,11.829893305392826
343,1744,11.829893305392826
344,1744,11.829893305392826
345,1744,11.829893305392826
346,1744,11.829893305392826
347,1744,11.829893305392826
348,1744,11.829893305392826
349,1744,11.829893305392826
350,1744,11.829893305392826
351,1744,11.829893305392826
352,1744,11.829893305392826
353,1745,11.828500769129038
354,1745,11.828500769129038
355,1748,11.826598419256438
356,1749,11.825296665295024
357,1749,11.825296665295024
358,1752,11.833001118452616
359,1756,11.837634308111841
360,1762,11.84686896871336
