run_times,number,distance
1,1826,11.860319663669827
2,2204,11.985961983886567
3,1651,11.735866909526326
4,1716,11.719576496123462
5,827,11.689691930381473
6,1796,11.846883424672079
7,1408,11.692484760610295
8,1841,11.785815893092797
9,1314,11.723068381484179
10,2575,12.052992215056367
11,1892,11.74974315755849
12,2059,12.029937665315906
13,2087,11.956841123068877
14,909,11.539186065596923
15,1406,11.66782204560985
16,1825,11.869841918139452
17,2282,12.189757614279275
18,1600,11.824112855210014
19,1395,11.351308808118977
20,1577,11.860668760397722
21,1407,11.95382828630814
22,1514,11.77826205523119
23,1546,11.575947298618276
24,1811,11.763305915369548
25,2597,12.03623924929987
26,1957,12.0026597301583
27,2354,12.083857105125354
28,1531,11.485449422613973
29,1655,11.93187647179233
30,1865,11.77286275884987
31,636,11.370491277186568
32,1897,12.02126541788
33,2474,11.99735000990882
34,1070,11.474993042502124
35,1987,11.884016417735864
36,1544,11.683349576149036
37,1769,11.917387580516824
38,1585,11.545019595161621
39,3146,12.296580402391136
40,2047,11.707336062694743
41,2677,12.262352117189156
42,1902,11.90377149826431
43,1982,11.889219912607732
44,2139,12.009685780164505
45,1678,11.758057657011676
46,1636,11.805144680053317
47,1714,11.695729678861127
48,876,11.583682937957086
49,983,11.737220923293354
50,1467,11.645979809493753
51,1067,11.4577368942717
52,2575,12.145185168909206
53,1561,11.857566622465251
54,873,11.236883601190959
55,1863,11.959095565038277
56,1899,11.925045191481948
57,1401,11.63051333109501
58,1406,11.416087238845455
59,2558,12.009502720584386
60,1039,11.501612687576566
61,1881,11.970013588328092
62,1979,12.140870210313075
63,1702,11.689565604102771
64,1241,11.777156372005228
65,1363,11.639719417739894
66,2540,12.066169649961374
67,1959,11.926312250103331
68,1558,11.683363205180306
69,2200,12.022540476249363
70,1734,11.968669994123996
71,1520,11.853988560845863
72,1719,11.966596081480898
73,1581,11.579286096906788
74,2649,12.256933752732074
75,2303,12.179801599323152
76,2130,12.002046818769353
77,1159,11.48148643788249
78,2121,12.156104269904684
79,1779,11.57256578713949
80,2713,12.306431989124848
81,928,11.467106613497007
82,2781,12.212065477252418
83,1341,11.814435665238044
84,2369,12.204806883077058
85,1927,11.82794741978914
86,1545,11.921910133861
87,1307,11.811523308972752
88,2108,11.874892975539987
89,2074,11.767466369809126
90,1654,11.828964521249265
91,1413,11.454253799324812
92,548,11.266730689162177
93,1264,11.973796640037172
94,1455,11.76957866874575
95,2055,12.160326793938355
96,1256,11.822882582735202
97,1490,11.604004262510172
98,2355,12.042816945279073
99,1518,11.82497150133392
100,1794,11.936753700236268
101,775,11.522338169512794
102,1718,11.96004165555381
103,1745,11.82476816936653
104,1653,11.610796628584518
105,986,11.736734325226713
106,1037,11.627749725257479
107,1399,11.882781498147652
108,1190,11.559296633740459
109,2583,12.173101170932794
110,2067,11.818413970865066
111,1637,11.562315560171522
112,1695,11.785106535083457
113,1866,11.786754271907895
114,1958,11.797684750286015
115,2405,11.889866853741328
116,1271,11.640102019265267
117,2329,11.989183475011178
118,1352,11.659694183939688
119,2089,11.953233252251541
120,1918,11.818784058159052
121,1967,11.770845668514681
122,1398,11.686192119186224
123,2023,11.941308345365407
124,1527,11.630802178960375
125,1769,11.759649654996519
126,1266,11.729599980168087
127,1492,11.66941163732482
128,1804,12.00626333058263
129,1625,11.725912895985738
130,1761,11.924099057678884
131,889,11.672495443347959
132,1962,12.026337443402875
133,2045,11.760838491510365
134,2591,11.91201400154821
135,2078,11.973814903414238
136,2069,12.058389312780557
137,2335,12.023369368341587
138,1852,11.722846507553967
139,1972,11.853248946904193
140,1830,11.878399494674051
141,1734,11.857387324935036
142,2585,12.135161875618332
143,2381,11.996161899408849
144,1454,11.879916692386116
145,1557,12.020137468184314
146,1294,11.553343003966944
147,1238,11.706674216669052
148,1193,11.888836572174974
149,1400,11.815422039583984
150,2282,12.058051458335392
151,1506,11.868455276725548
152,2433,12.154445261553832
153,1644,11.797111370050713
154,1683,11.791756760499634
155,1174,11.531229867978185
156,1791,11.624280338680006
157,2037,12.029940923426501
158,1759,11.930759970121578
159,1384,11.608315956605436
160,1895,11.83776551168572
161,1724,12.006165581882975
162,2012,11.987873563565655
163,2820,11.955629514782327
164,913,11.773627593739247
165,2162,11.826099655902103
166,1413,11.717403163436721
167,2088,12.017193362352751
168,1702,11.90018054383691
169,2168,12.00571581545399
170,2030,11.978554877118375
171,2251,11.95424516625854
172,1704,11.614196520567795
173,2601,12.056961596502202
174,1568,12.083092711840731
175,1525,11.87967838875571
176,1418,11.711847823991441
177,2528,12.1010194139671
178,2426,12.029304962053866
179,1604,11.784300446882757
180,1985,12.018434394571441
181,2801,12.312290869968828
182,2723,11.977919747085751
183,1723,11.927449271020734
184,976,11.583045874131658
185,1105,11.791805342422439
186,2134,11.8661326065376
187,1980,11.806968339601335
188,1998,11.909110718135977
189,2158,11.893259448453586
190,2054,11.902634748505674
191,1834,12.091439348406512
192,1433,11.668353553126977
193,1766,11.710905007061337
194,1392,11.80481991042675
195,1948,12.007059175107598
196,1456,11.74687338814842
197,1887,11.85610114351751
198,2626,11.9563563288137
199,2054,11.94920969342635
200,2542,12.184252382928973
201,1659,11.903742157353742
202,1718,11.89556490403383
203,1684,11.827859086759716
204,1361,11.75191868520684
205,2285,12.25371335845628
206,2129,11.885922060368983
207,1860,11.981540671738367
208,1013,11.672157323962143
209,1426,11.68454408482555
210,1784,11.824678343502875
211,901,11.477106494714196
212,1707,12.011736436720652
213,1481,11.670508951236467
214,1337,12.053806890371082
215,1957,11.968035272311491
216,2464,12.060078743442613
217,2288,12.063913602713729
218,2446,12.199837387601905
219,1321,11.766410618508667
220,826,11.593609515355626
221,1694,11.757501914573762
222,2269,11.970260981674315
223,1564,11.810185768780157
224,2581,12.1082001050483
225,1953,12.03583737883423
226,1790,11.940259164234456
227,2386,11.848305975320253
228,1591,11.99122567246372
229,1028,11.534714469963275
230,806,11.269384834369609
231,2079,12.023604084453757
232,1672,11.632763038863141
233,2157,12.14795318506168
234,1881,12.025055520734764
235,2916,12.133811237476351
236,1339,11.539748692471377
237,2610,12.025015676804921
238,2280,12.006484347472416
239,1169,11.580335974832817
240,2054,12.032377445030566
241,2225,11.831715814797759
242,1575,11.812054552122456
243,1942,11.762836619450118
244,2201,12.077534087968887
245,2442,12.09650482359047
246,1144,11.610741023356866
247,2310,12.185639902926367
248,2119,11.934148498353242
249,2204,11.881451246944547
250,1685,11.74365907616025
251,2335,12.235310093432
252,1490,11.725606453474576
253,1293,11.474507930318149
254,2261,12.08263593945385
255,2032,12.030656378400916
256,2408,12.007475708578088
257,1715,11.988990030077238
258,2105,12.01638538437043
259,2268,11.896351998291381
260,1683,11.892098798595402
261,1932,11.90072728179125
262,1862,11.729972526463335
263,1481,11.815753351828288
264,1742,11.67541151351313
265,2086,11.971850273318871
266,1192,11.484596231324625
267,2327,11.848670951922625
268,1507,11.661594458015717
269,2173,11.888845088125684
270,2873,12.301702474155462
271,1243,11.802400685888923
272,1608,11.903513401709626
273,2164,11.956397186043736
274,1832,11.716278691071253
275,1374,11.875511850503093
276,2211,12.02374256569326
277,962,11.568545485311116
278,2108,12.125842647714364
279,2008,11.829651639761746
280,2540,12.028519525136776
281,831,11.464394072180406
282,1470,11.79460548142314
283,1130,11.452983840813319
284,1308,11.81184144853359
285,1052,11.560060376386739
286,1199,11.66726644271245
287,1501,11.757943813443514
288,2113,12.032202387061018
289,1956,11.841563852608697
290,1311,11.603310849357396
291,1688,11.908009080371519
292,2231,12.04028635470941
293,2867,12.148835628130554
294,1765,11.773341090080258
295,1438,11.774805512685308
296,1883,11.915779988401233
297,1420,11.84281025073706
298,1629,11.908636150237076
299,1628,11.61780851220918
300,2139,12.003828347265493
301,1456,11.79895415004566
302,1529,11.649663416834372
303,1593,11.98844375452672
304,2135,12.059244990413953
305,1649,11.845913245183537
306,2053,11.97358767542575
307,2161,12.250349399544172
308,1540,11.668345640991255
309,2221,12.024431923096737
310,1953,11.896680820856115
311,1725,11.878922345849006
312,1530,11.838412489519147
313,893,11.77874524317377
314,1012,11.411370882695193
315,1047,11.619237954170984
316,1824,11.833622035702469
317,1459,11.48499976953474
318,1471,11.893258581683344
319,1246,11.561503492306553
320,2406,12.095080470954318
321,2160,11.979567064028643
322,2537,11.920035622717691
323,1455,11.75609967621959
324,1616,11.76430437557574
325,1954,11.956002673367596
326,2456,11.870171805482466
327,899,11.46431551594601
328,1550,11.931561427371777
329,1341,12.117764191367982
330,2198,11.773147399427808
331,2576,12.091957638391897
332,2293,12.128557023900346
333,2359,11.863655714638416
334,1950,12.156964060148013
335,1971,11.828187654040988
336,1475,11.63939875307668
337,1395,11.662951675525598
338,2447,11.941952176043925
339,1693,11.658658680307296
340,1969,11.907450545911788
341,1081,11.415082531191517
342,1890,11.992726796557852
343,2064,11.855989793013936
344,1170,11.527524208183035
345,1920,11.780480398467386
346,1139,11.675192807422105
347,881,11.83908022908564
348,1458,12.042470507297766
349,959,11.533581870714467
350,1590,11.653668070811715
351,2121,11.849324246002343
352,1798,11.701285000205209
353,1851,11.910430339648473
354,1791,11.754420345504323
355,2490,12.028687850582005
356,1901,11.871588763704771
357,1722,11.907719686454111
358,2089,11.925500033282601
359,1717,11.834457744443876
360,1523,11.870741419625555
361,2315,12.045781182030845
362,2329,12.056684936437927
363,2300,12.0432794582119
364,2118,11.793279271370544
365,2236,11.955964568713323
366,1521,11.629407012599925
367,2130,11.959154449794932
368,1150,11.693695187405625
369,2133,11.879602067941525
370,2208,11.98278986740736
371,2322,12.050107923564765
372,1793,11.8066998817034
373,2458,11.890126714692517
374,1632,11.903649898317708
375,2161,11.985190961966943
376,2161,11.934261669746885
377,1735,11.82423934705738
378,2103,11.939950261367732
379,1565,11.74604266930495
380,2225,12.130726037171245
381,672,12.326535861351006
382,1515,11.771952008034054
383,1979,11.779738490603966
384,1596,11.710532911665126
385,2352,12.10957368134167
386,1249,11.798283718052257
387,1930,11.874664772234125
388,2270,11.960412744024906
389,2126,11.65499860386973
390,1428,11.960725647105196
391,2028,12.00123901040412
392,2398,11.968376409362259
393,958,11.296310592014269
394,1112,11.73297510292639
395,1877,12.039438302745747
396,2054,12.198988986998572
397,1710,11.747273580447748
398,1948,11.889096302403688
399,1817,11.985185735519176
400,976,11.316014920222047
401,56,11.158174022101482
402,1751,11.781663750646407
403,2155,11.906894061013933
404,1417,11.740046464278183
405,1740,11.858940013644313
406,2450,11.95019225952864
407,2640,12.181844915339683
408,1997,11.982918771214253
409,1569,11.71184970740693
410,1142,11.385358015403169
411,2192,11.96767691053524
412,1627,11.991281812572314
413,1406,11.667206566101877
414,1373,12.024023397143623
415,1295,11.751798700786196
416,1591,11.574992319532653
417,1493,11.701018769308853
418,2316,12.093163044243985
419,1648,11.907684562100792
420,1905,11.560045785857005
421,1489,11.804029881996197
422,1879,11.837928737832078
423,1651,11.679750113984516
424,942,11.673463578613553
425,1829,11.83297914441777
426,1849,11.676129378596025
427,1647,11.90538062407876
428,1338,11.709417371169035
429,1393,11.463715689693329
430,1523,11.554138739284173
431,1808,11.867836381905278
432,1630,11.747408348006122
433,1896,11.78937122370069
434,1200,11.696992419301456
435,1684,11.867194468780545
436,1880,11.804204181145344
437,1867,11.76738024791143
438,2773,12.21951937753717
439,2411,12.03733732919661
440,939,11.619094228580618
441,2073,11.982659148735417
442,3330,12.398172096005867
443,2512,12.111415515598651
444,1596,11.720140201801874
445,1511,11.773858833232516
446,625,11.336766416264016
447,1473,11.719230509916594
448,1828,11.85622451699422
449,1888,11.933137805826211
450,2638,11.893132721084369
451,1282,11.52006419478852
452,1713,11.890402192906565
453,1287,11.579119006474194
454,2092,11.937019057230433
455,2285,12.163744070961224
456,1997,11.698737941846169
457,2689,12.170551403464287
458,1321,11.54799729872188
459,1009,12.01006215730341
460,2305,12.186571425876684
461,1314,11.961196057466978
462,2007,11.611713028057695
463,2004,11.723711288392828
464,1408,11.673306974534107
465,1858,11.724859381156127
466,1862,11.833489808911507
467,1837,11.694081737035425
468,1628,11.747665766993181
469,1483,11.802181410439278
470,2174,11.982284672725854
471,2082,12.257502888335516
472,1079,11.48394594725345
473,2064,12.213789292049283
474,2493,12.075137686977104
475,1376,11.767457487587603
476,2084,11.781014858402479
477,422,12.496770981018164
478,1514,11.79894531355782
479,1712,11.7444005149308
480,2388,12.028680228211098
481,1860,11.904015257760182
482,2053,11.908985306816202
483,1934,11.913226202248397
484,1510,11.787076815355627
485,1301,11.67541070630231
486,1650,11.652542722649194
487,1369,11.663145512834125
488,1796,11.87278324195332
489,1508,11.790542228629764
490,934,11.486633913719627
491,2001,12.04373724557435
492,2434,12.110486629568262
493,2054,11.844306990546619
494,1652,11.792901344926323
495,2445,12.002019240387552
496,2072,11.979792727764716
497,2190,11.755258728442104
498,1966,11.694678492679552
499,1510,11.852280423638636
500,1510,11.89838991833238
501,2367,12.01723261991706
502,2258,11.843577027041647
503,2123,12.036168290910103
504,1311,11.817827690223352
505,1504,11.855103656963367
506,1067,11.51897494396664
507,1029,11.531092159758572
508,1648,12.092729711875343
509,1578,11.87267946963565
510,1803,11.919432770212287
511,1689,11.865747233032165
512,2140,12.008302570285984
513,1246,11.895339614600434
514,2229,11.972254533592118
515,1400,11.753874624824146
516,2228,11.879444421805754
517,2615,12.112143027899863
518,2677,12.256441028860714
519,1509,11.975731734529507
520,1779,11.97626875765057
521,1047,11.652616471207338
522,2425,11.940941326791851
523,2219,12.08666828949222
524,1248,11.642154457443965
525,1895,11.876406481915112
526,2754,12.101184506506335
527,1413,11.656087346237916
528,1471,11.773628878497375
529,2072,11.92330118081703
530,1964,11.752089953801516
531,2293,11.906171279472048
532,1094,11.517206849992554
533,2232,12.12373024489132
534,1369,11.772356010919383
535,2146,11.844478656059586
536,2393,11.956664266999043
537,1393,11.756717054244797
538,2351,11.913248939273442
539,1675,11.965402939348097
540,2217,11.995138036949372
541,2650,12.151482215343988
542,2018,11.858593893988463
543,1779,11.813712688946252
544,1822,11.773650832196108
545,1997,12.09733683260037
546,1148,11.846729466034681
547,2933,12.232061736853694
548,1878,11.9226785665454
549,1432,11.431781216583312
550,2484,12.181066088731434
551,1920,11.893058957964941
552,2125,12.007137099665593
553,2131,11.943332228495487
554,1428,12.068107209418812
555,1727,11.785178021249205
556,1483,11.727574065285289
557,2478,12.047813962878536
558,2118,11.798975641030301
559,1489,11.429361416108884
560,1548,11.770289745505446
561,2228,11.8347539478267
562,1119,11.660966306811504
563,1546,11.747496129419078
564,1261,11.755261415894747
565,2133,11.802960091059575
566,2110,12.080469816386783
567,2641,12.235453437794844
568,1040,11.641526167757583
569,894,11.014808321574986
570,2133,12.052623984010495
571,2276,11.827273206533226
572,1504,11.765489587446407
573,903,11.260901528654658
574,2038,12.06010944554326
575,1441,11.753224083181216
576,1785,11.564816433714542
577,1657,11.75737314143813
578,2523,12.290145018230163
579,1690,11.813947478526098
580,968,11.391327506332013
581,1441,11.912752782483485
582,1342,11.619949881738044
583,2474,12.057908001120502
584,1589,11.850686590081084
585,1298,11.657622367434094
586,398,11.677546228947081
587,1083,11.41015959590331
588,1655,11.896318049919149
589,1996,11.723802142613263
590,1778,12.074758230054295
591,1502,11.811401158742587
592,1453,11.711587156406093
593,1132,11.95510312347183
594,2117,12.13227770152477
595,1296,11.540026405294254
596,2221,11.913754215954935
597,1922,11.808384937019387
598,1499,11.96438889958961
599,1731,11.696358102160742
600,1943,12.031717338835486
601,2212,12.046820122372486
602,2331,11.9907832530479
603,1412,11.688886709860412
604,2079,11.739211362017217
605,2015,12.003857646995321
606,1908,11.818533996695564
607,1845,11.95448382849863
608,1493,11.619627215303739
609,1358,11.95643515111343
610,2103,11.963978570353317
611,969,11.64762023263406
612,2140,11.874567574497805
613,1735,11.826538479107432
614,1778,11.78028104922672
615,1820,12.083740030780252
616,1063,11.617668567092657
617,2322,12.011692322388472
618,2308,12.079070438048397
619,2201,11.96274269783308
620,1201,11.770043844433411
621,1713,11.590251984128399
622,1392,11.83064902210657
623,1263,11.471316064888185
624,1443,11.781124830018856
625,2145,12.009144066360914
626,1846,11.728693365818145
627,1646,11.97158586250611
628,1646,11.860311485229284
629,1158,11.768518945230074
630,2070,11.737346135491022
631,1839,11.879941887486567
632,1473,11.727200097708126
633,1903,11.897151920027758
634,2466,12.307006187018972
635,1707,11.810046197278673
636,1482,11.8296946142364
637,1560,11.760819326464615
638,963,11.658915621796842
639,1849,11.71903007509953
640,1968,11.935744960607208
641,2301,11.706859758101704
642,2179,12.048224670628105
643,2241,12.036342917619093
644,1709,11.909928554545242
645,1692,11.835704321154573
646,1570,11.695972753745274
647,2135,11.866359823531962
648,1082,11.426971891070247
649,1472,11.631073012014069
650,1966,11.907620014176725
651,1820,11.758015979536873
652,2187,12.028302101852828
653,2268,11.90865172921253
654,1927,11.891882088705687
655,2449,12.198775326416163
656,1855,11.77790443336138
657,1119,11.661521244461795
658,1427,11.644776487899586
659,1681,11.856775176418447
660,1611,11.63570618143737
661,1010,11.367335330268089
662,2177,11.961919998164877
663,1560,11.772394611004962
664,1425,11.634738754753949
665,1747,11.833122075402814
666,1683,12.052016894384096
667,2036,11.979446657558848
668,2267,12.006036562006209
669,938,11.283557327321095
670,2177,11.915631635220429
671,1595,11.623288728927845
672,2208,12.091497916372209
673,1195,11.847827830610893
674,1500,11.653954384595668
675,1673,11.78202018734405
676,1986,11.808608278133926
677,1813,11.837749770725292
678,1606,11.832784494793772
679,2153,11.967612443233772
680,1602,11.699303737751242
681,2114,11.958619530897407
682,2105,11.934759608962997
683,2524,11.99667102677886
684,3062,12.214315260392503
685,1538,11.702840417407051
686,1871,11.958565801088842
687,1771,11.853230952863168
688,2237,12.006630055489735
689,2312,11.837339594184737
690,1844,11.881531148994338
691,1912,11.936946690403664
692,2272,12.08258911820111
693,2001,12.035538912429764
694,2070,11.988079508390799
695,2387,11.997468022598728
696,1619,11.84537346474083
697,2765,12.098772380356365
698,1629,11.371978720059971
699,1518,11.668964701549928
700,2001,11.986281321534278
701,2121,11.971397474116939
702,2207,11.80096307354793
703,2395,12.08068565534253
704,1504,11.441708772862267
705,1251,11.682007688072924
706,2560,12.069841698774724
707,2067,11.831345798552883
708,1588,11.663177672895095
709,1595,11.875533544182236
710,2048,11.813652274047993
711,1841,11.807158420280798
712,1875,11.810177571630815
713,2119,12.09017618427127
714,1640,11.802492371396957
715,886,11.306124493061322
716,1261,11.5720799764785
717,1214,11.558168191527766
718,1561,12.035540730753402
719,761,11.70880198999826
720,2673,12.076362890331398
721,1732,11.69496757029617
722,608,11.679650864658546
723,1296,11.49701078279363
724,1157,11.501823109920833
725,1946,12.021749595393002
726,2359,12.092990920620789
727,1663,11.919554571594954
728,1851,11.777832225943273
729,1773,11.957904084838708
730,2232,11.818975371366374
731,2661,12.048124548872316
732,1055,11.338408802830859
733,1847,11.96697865325455
734,1630,11.688113473386084
735,1003,11.464027014688845
736,1535,12.028261455429929
737,1687,11.87796865519898
738,1144,11.52211684825771
739,1287,11.75668667369792
740,2039,12.249027138987424
741,1686,11.848715023229698
742,1755,11.756453243687439
743,1766,12.024567545115227
744,1443,11.638673935131624
745,1881,11.908787072511785
746,2021,11.916455926948752
747,1620,12.00169133684505
748,1874,11.974407587231303
749,1951,12.010844074895935
750,1121,11.583324200420375
751,1503,11.96132852353501
752,1299,11.72440946531333
753,1961,11.98342925867966
754,1606,12.064095001416472
755,2334,12.333130783433319
756,1233,11.616448414637977
757,1128,11.75095905844691
758,1321,11.721464596215581
759,771,11.47853853908775
760,1795,11.62151004178862
761,763,11.721783038633625
762,1437,11.683520475186889
763,2116,11.83610730740288
764,1882,11.956273600401126
765,1873,11.873219481717404
766,2044,11.847123712992268
767,3039,12.392170605016048
768,2420,12.034958125258596
769,1759,11.883874528307842
770,1785,11.712772817903975
771,1696,11.820961351966629
772,2884,12.305812921226034
773,1812,11.763840115236086
774,1805,11.996216157260115
775,2031,12.025913533408632
776,2257,12.182539600312156
777,1646,11.849245144332382
778,1601,11.850970438809684
779,1272,11.630162688693579
780,2391,11.886936344207403
781,2025,12.073334489646937
782,1498,11.614256047953615
783,1586,11.681462553056177
784,1943,11.80016901553901
785,2095,11.837959236952099
786,1059,11.650573084446306
787,1207,11.759174294041497
788,182,10.570595587322515
789,1415,11.701744819816868
790,1615,11.757980797337057
791,1972,11.719690542108253
792,2318,12.059146168732767
793,2380,11.923817270413952
794,1991,11.985720721019872
795,1316,11.768223296067381
796,2302,11.78907715454928
797,1236,11.780316019665515
798,2268,11.961235280780775
799,1458,11.648149580803338
800,1755,11.638774087221424
801,1693,11.905062777160143
802,1398,11.70109794594654
803,1335,11.790911619981939
804,2232,11.921414404689616
805,1363,11.890637177809593
806,2769,12.060735534530524
807,1569,11.77656260778062
808,1231,11.337399155520174
809,2143,11.785889252874904
810,1321,11.636850514387728
811,2296,12.109522293309197
812,2254,12.00633934653462
813,1965,12.01990293992135
814,2450,11.93328548388284
815,1331,11.646542800685264
816,1187,11.649569456203242
817,923,11.990897725372601
818,1843,12.228395643362717
819,1728,11.888334282073858
820,2696,12.155747976861718
821,1436,11.669759781582897
822,1613,11.6821301651851
823,1187,11.590967136552637
824,2288,11.923683440637774
825,2171,12.062245828705798
826,1323,11.835583109767198
827,2767,12.14089263443468
828,2190,11.896698341815828
829,1558,11.621126363314314
830,1578,11.86640943829423
831,2271,12.148677298751572
832,1898,11.815785358366057
833,1314,11.719886509300325
834,1261,11.89205727385606
835,1772,11.918043682632256
836,1910,11.954276609698729
837,2153,11.843454434727493
838,1556,11.671225164154073
839,1230,11.489957807565657
840,1425,11.81864994948493
841,2362,12.06623780160513
842,1750,11.882617978781079
843,1548,11.597592134071446
844,1293,11.865518964873656
845,2138,12.113174539212423
846,2043,11.870445089725855
847,937,11.490100121642376
848,1682,11.89186809131398
849,1880,11.985786641058882
850,1913,12.0704961553028
851,1909,11.720755048656962
852,1408,11.905235618422932
853,1955,12.003166985748294
854,1203,11.587583885010211
855,1771,11.871420359859869
856,1842,11.928246255470176
857,1773,11.836156290314118
858,1229,11.37219066722189
859,1747,11.772587265304557
860,1817,11.74097783131789
861,2593,11.98981863225204
862,1788,12.08052335510169
863,1058,11.739693282912858
864,1059,11.537295615250867
865,1893,11.868221426830997
866,1755,11.829014925827762
867,1282,11.92310473999874
868,2076,12.113094302457982
869,2027,11.89955508874332
870,527,11.463296073501835
871,1907,11.924262538414009
872,2175,12.056167791049205
873,1652,11.739274864111989
874,1795,12.018502274640909
875,1657,11.553798472846234
876,1398,11.653533470556306
877,2400,12.056913249201303
878,2595,11.952024918823236
879,739,11.774425327213951
880,2380,11.80955071386676
881,3209,12.405903102756708
882,1084,11.42775478655322
883,1723,11.954453210114133
884,2469,12.071983415581881
885,1426,11.858443912963894
886,2227,12.065548199172554
887,2172,11.951569799124607
888,1950,12.021630945736684
889,1763,11.939557210312982
890,2018,11.99552082836258
891,1624,11.759909425287496
892,2442,12.025039932999784
893,1688,12.000443018164477
894,1412,11.553189750570885
895,1163,11.539846957085672
896,1955,12.002008317460108
897,2503,12.205044491682358
898,1575,11.540272946353781
899,2277,12.100329703664102
900,1438,11.68195605674671
901,1695,11.749921476722433
902,2083,11.89921998500361
903,1505,11.66617999311391
904,2248,11.802122985021944
905,2630,12.064123968763097
906,1783,11.697288444679845
907,2438,11.967472883308373
908,1198,11.6402830221747
909,1883,11.975415153203636
910,2767,12.134286652003983
911,2401,11.913760214944187
912,1498,11.825895920857318
913,1954,11.938228909952645
914,2825,12.231468671612577
915,1324,11.649016420409364
916,1917,12.20331433146679
917,2674,12.066581190150023
918,1669,11.755155902315986
919,2305,11.932297607094355
920,1540,11.654037008918026
921,1885,11.987285410967438
922,1389,11.791680040276814
923,984,11.775128101097124
924,1136,11.88090149336651
925,1439,11.659428855390525
926,1683,11.480746755759592
927,1433,11.974427992601129
928,1435,11.565382841725832
929,2750,12.10757275014743
930,1695,12.201793305656707
931,661,11.432149895258934
932,1974,11.827465705869267
933,1510,11.582787318830407
934,1664,11.661859206303147
935,1395,11.48666632650968
936,1896,11.555582706543584
937,2760,12.145519485719893
938,1659,11.94104665190347
939,1123,11.56214609446833
940,1300,11.79825386714155
941,2108,11.99266273032802
942,1786,11.881217599663602
943,757,11.452770098164702
944,1640,11.87767029381536
945,1691,11.788804147954673
946,1655,11.912864884396967
947,973,11.61504812200059
948,2515,11.855116666762378
949,2366,11.949508947701853
950,1435,11.955954271469555
951,1959,11.84638562033223
952,1409,11.686405223649922
953,2676,12.22115408676533
954,1591,11.69690365257136
955,1520,11.536582291512023
956,2093,11.872759138570554
957,1864,11.979591547350276
958,1933,11.943513975782363
959,2625,12.248284675014911
960,2080,12.075206407887363
961,2253,12.149902782904588
962,2329,11.96197767249126
963,1693,11.93179606545158
964,1946,11.57587468374986
965,1634,11.80135057959922
966,1968,11.895495083680512
967,2671,12.122727403537763
968,2079,11.989758340742041
969,1283,11.6596509173566
970,1037,11.522036072360986
971,677,11.076172683109668
972,1388,11.717375039298526
973,3017,12.139151611981454
974,778,11.229690665106894
975,1795,11.56225371575524
976,2550,12.021649874215788
977,1553,11.799657969065343
978,1675,11.755438322516484
979,2455,12.150059902405664
980,1242,11.381386144652398
981,865,11.221400213753773
982,870,11.714416253603682
983,1428,11.660116714375505
984,1492,11.92093564218647
985,2066,11.857491486096189
986,1657,11.70647876431454
987,2551,12.011110251879812
988,1736,11.881754615531756
989,1866,12.072967237070179
990,1735,11.483594741538576
991,2410,11.842656899333104
992,1248,11.713943348445605
993,1702,11.768703161149663
994,2501,12.216502435979207
995,1881,11.878696637361857
996,1462,11.76013789504465
997,1193,12.015457296613276
998,1562,11.849265795296551
999,1039,11.717980111369759
1000,2203,11.759191153180286
